# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:29:5A": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:29:5A", "device connection": "/dev/tty.biosignalsplux-Bluetoot", "sampling rate": 100, "resolution": [16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-5-12", "time": "11:16:18.624", "channels": [1, 2], "sensor": ["RESPIRATION", "RESPIRATION"], "label": ["CH1", "CH2"], "column": ["nSeq", "DI", "CH1", "CH2"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["red", ""], "convertedValues": 1}}
# EndOfHeader
0.0	0.0	-0.84119	-0.06903	
1.0	0.0	-0.83368	-0.05827	
2.0	0.0	-0.82526	-0.06638	
3.0	0.0	-0.82196	-0.06244	
4.0	0.0	-0.81921	-0.08038	
5.0	0.0	-0.82159	-0.07892	
6.0	0.0	-0.82324	-0.08835	
7.0	0.0	-0.82764	-0.09558	
8.0	0.0	-0.83002	-0.08588	
9.0	0.0	-0.83478	-0.05786	
10.0	0.0	-0.83638	-0.065	
11.0	0.0	-0.83936	-0.06592	
12.0	0.0	-0.84064	-0.05786	
13.0	0.0	-0.84439	-0.06042	
14.0	0.0	-0.84718	-0.05365	
15.0	0.0	-0.85254	-0.04193	
16.0	0.0	-0.85547	-0.03516	
17.0	0.0	-0.8606	-0.02206	
18.0	0.0	-0.86197	-0.01099	
19.0	0.0	-0.86517	-0.01318	
20.0	0.0	-0.86536	0.00568	
21.0	0.0	-0.86655	0.01703	
22.0	0.0	-0.86481	0.03625	
23.0	0.0	-0.86444	0.02911	
24.0	0.0	-0.86133	0.04706	
25.0	0.0	-0.86096	0.05127	
26.0	0.0	-0.85909	0.0661	
27.0	0.0	-0.86133	0.07645	
28.0	0.0	-0.86279	0.09705	
29.0	0.0	-0.86682	0.11829	
30.0	0.0	-0.86902	0.11865	
31.0	0.0	-0.87323	0.12854	
32.0	0.0	-0.87488	0.15564	
33.0	0.0	-0.8779	0.15564	
34.0	0.0	-0.87854	0.17084	
35.0	0.0	-0.88165	0.15262	
36.0	0.0	-0.88385	0.18494	
37.0	0.0	-0.88806	0.17908	
38.0	0.0	-0.89081	0.17834	
39.0	0.0	-0.89456	0.17688	
40.0	0.0	-0.89648	0.18475	
41.0	0.0	-0.89941	0.18567	
42.0	0.0	-0.90033	0.21204	
43.0	0.0	-0.90161	0.22668	
