# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:29:5A": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:29:5A", "device connection": "/dev/tty.biosignalsplux-Bluetoot", "sampling rate": 100, "resolution": [16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-5-2", "time": "14:58:10.563", "channels": [1, 2], "sensor": ["RESPIRATION", "RESPIRATION"], "label": ["CH1", "CH2"], "column": ["nSeq", "DI", "CH1", "CH2"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["red", ""], "convertedValues": 1}}
# EndOfHeader
0.0	0.0	0.51233	-0.04156	
1.0	0.0	0.50574	-0.04321	
2.0	0.0	0.49896	-0.04724	
3.0	0.0	0.49402	-0.04156	
4.0	0.0	0.48962	-0.04852	
5.0	0.0	0.48596	-0.04907	
6.0	0.0	0.48322	-0.06152	
7.0	0.0	0.48157	-0.06537	
8.0	0.0	0.48047	-0.06738	
9.0	0.0	0.4801	-0.07526	
10.0	0.0	0.479	-0.07617	
11.0	0.0	0.47626	-0.07635	
12.0	0.0	0.47205	-0.08167	
13.0	0.0	0.46802	-0.07965	
14.0	0.0	0.46326	-0.08423	
15.0	0.0	0.45941	-0.0986	
16.0	0.0	0.4574	-0.10071	
17.0	0.0	0.45557	-0.09393	
18.0	0.0	0.4519	-0.10272	
19.0	0.0	0.44788	-0.09686	
20.0	0.0	0.44348	-0.09027	
21.0	0.0	0.43835	-0.09833	
22.0	0.0	0.43469	-0.09302	
23.0	0.0	0.4314	-0.09265	
24.0	0.0	0.4292	-0.0899	
25.0	0.0	0.4292	-0.08862	
26.0	0.0	0.43158	-0.09064	
27.0	0.0	0.43707	-0.09229	
28.0	0.0	0.44385	-0.08899	
29.0	0.0	0.45264	-0.08734	
30.0	0.0	0.46252	-0.08185	
31.0	0.0	0.47333	-0.07599	
32.0	0.0	0.4845	-0.06482	
33.0	0.0	0.49731	-0.06244	
34.0	0.0	0.50903	-0.05713	
35.0	0.0	0.52185	-0.05328	
36.0	0.0	0.53412	-0.052	
37.0	0.0	0.54565	-0.0379	
38.0	0.0	0.55682	-0.04193	
39.0	0.0	0.56799	-0.03827	
40.0	0.0	0.57861	-0.03607	
41.0	0.0	0.58813	-0.03809	
42.0	0.0	0.59729	-0.03424	
43.0	0.0	0.60516	-0.03973	
44.0	0.0	0.6123	-0.03607	
45.0	0.0	0.6189	-0.03479	
46.0	0.0	0.62549	-0.03351	
47.0	0.0	0.63281	-0.04688	
48.0	0.0	0.63977	-0.04706	
49.0	0.0	0.64783	-0.04175	
50.0	0.0	0.65442	-0.04248	
51.0	0.0	0.6601	-0.02747	
52.0	0.0	0.66431	-0.03076	
53.0	0.0	0.66724	-0.03278	
54.0	0.0	0.67017	-0.01556	
55.0	0.0	0.67126	-0.01648	
56.0	0.0	0.67236	-0.00073	
57.0	0.0	0.67346	0.0119	
58.0	0.0	0.67273	0.0379	
59.0	0.0	0.67236	0.06519	
60.0	0.0	0.672	0.08716	
61.0	0.0	0.6709	0.11847	
62.0	0.0	0.67163	0.14612	
63.0	0.0	0.67236	0.17743	
64.0	0.0	0.67383	0.20966	
65.0	0.0	0.67676	0.2406	
66.0	0.0	0.67896	0.27429	
67.0	0.0	0.68042	0.30579	
68.0	0.0	0.68335	0.34058	
69.0	0.0	0.68481	0.37463	
70.0	0.0	0.68628	0.40631	
71.0	0.0	0.68665	0.43451	
