# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:29:5A": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:29:5A", "device connection": "/dev/tty.biosignalsplux-Bluetoot", "sampling rate": 100, "resolution": [16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-5-4", "time": "16:32:17.289", "channels": [1, 2], "sensor": ["RESPIRATION", "RESPIRATION"], "label": ["CH1", "CH2"], "column": ["nSeq", "DI", "CH1", "CH2"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["red", ""], "convertedValues": 1}}
# EndOfHeader
0.0	0.0	0.49548	0.97266	
1.0	0.0	0.51196	0.95966	
2.0	0.0	0.51508	0.9386	
3.0	0.0	0.53394	0.92377	
4.0	0.0	0.53613	0.90527	
5.0	0.0	0.55188	0.88806	
6.0	0.0	0.55115	0.87012	
7.0	0.0	0.56616	0.87378	
8.0	0.0	0.56635	0.87323	
9.0	0.0	0.58411	0.8822	
10.0	0.0	0.58887	0.87744	
11.0	0.0	0.60828	0.8941	
12.0	0.0	0.61414	0.89832	
13.0	0.0	0.63501	0.90179	
14.0	0.0	0.6394	0.8985	
15.0	0.0	0.65771	0.90692	
16.0	0.0	0.65808	0.89978	
17.0	0.0	0.67493	0.91058	
18.0	0.0	0.67566	0.90637	
19.0	0.0	0.69177	0.91827	
20.0	0.0	0.69141	0.91901	
21.0	0.0	0.70496	0.91809	
22.0	0.0	0.70166	0.92102	
23.0	0.0	0.71265	0.92633	
24.0	0.0	0.70642	0.91333	
25.0	0.0	0.71667	0.92798	
26.0	0.0	0.70972	0.92596	
27.0	0.0	0.71777	0.92944	
28.0	0.0	0.70825	0.9342	
29.0	0.0	0.71375	0.92908	
30.0	0.0	0.70258	0.94189	
31.0	0.0	0.70642	0.94748	
32.0	0.0	0.69708	0.94263	
33.0	0.0	0.70422	0.94464	
34.0	0.0	0.69489	0.95306	
35.0	0.0	0.7002	0.96552	
36.0	0.0	0.68976	0.97119	
37.0	0.0	0.69434	0.97632	
38.0	0.0	0.68298	0.97797	
39.0	0.0	0.68738	0.98108	
40.0	0.0	0.67383	0.98163	
41.0	0.0	0.67511	0.9873	
42.0	0.0	0.6601	0.98621	
43.0	0.0	0.66211	0.98199	
44.0	0.0	0.64783	0.99353	
45.0	0.0	0.64819	1.00305	
46.0	0.0	0.63007	0.9928	
47.0	0.0	0.62805	1.01038	
48.0	0.0	0.6123	0.99902	
49.0	0.0	0.61267	1.00223	
50.0	0.0	0.60132	1.00873	
51.0	0.0	0.60498	1.00195	
52.0	0.0	0.59509	1.01294	
53.0	0.0	0.60132	1.01221	
54.0	0.0	0.5929	1.00763	
55.0	0.0	0.60132	1.0047	
56.0	0.0	0.59436	1.0199	
57.0	0.0	0.60352	1.01038	
58.0	0.0	0.59711	1.02869	
59.0	0.0	0.60608	1.0307	
60.0	0.0	0.60095	1.03491	
61.0	0.0	0.61084	1.03894	
62.0	0.0	0.60388	1.03619	
63.0	0.0	0.61157	1.0426	
64.0	0.0	0.60132	1.03949	
65.0	0.0	0.60535	1.03152	
66.0	0.0	0.59363	1.03931	
67.0	0.0	0.59546	1.03876	
68.0	0.0	0.58337	1.03766	
69.0	0.0	0.58813	1.04388	
70.0	0.0	0.57953	1.03528	
71.0	0.0	0.58832	1.03152	
72.0	0.0	0.58173	1.03638	
73.0	0.0	0.59106	1.03125	
74.0	0.0	0.58191	1.02539	
75.0	0.0	0.58722	1.02374	
