song_file;songs.thisRepN;songs.thisTrialN;songs.thisN;songs.thisIndex;experimentstart_unixtime;background.started;background.stopped;cross.started;cross.stopped;eyesclosed1.started;eyesclosed1.stopped;text_20.started;text_20.stopped;background4.started;background4.stopped;baseline_valence.response;key_resp_13.keys;key_resp_13.started;key_resp_13.stopped;baseline_arousal.response;key_resp_14.keys;key_resp_14.started;key_resp_14.stopped;yes1.keys;yes1.rt;yes1.started;yes1.stopped;text_14.started;text_14.stopped;eyes7.started;eyes7.stopped;crosses7.started;crosses7.stopped;oefenrondebutton2.started;oefenrondebutton2.stopped;secret.keys;secret.started;secret.stopped;oefenrondebutton3.started;oefenrondebutton3.stopped;key_resp_9.keys;key_resp_9.started;key_resp_9.stopped;oefenrondebutton4.started;oefenrondebutton4.stopped;key_resp_10.keys;key_resp_10.started;key_resp_10.stopped;text_15.started;text_15.stopped;ja2.keys;ja2.rt;ja2.started;ja2.stopped;oefenrondebutton5.started;oefenrondebutton5.stopped;background_extra_2.started;background_extra_2.stopped;image.started;image.stopped;text_17.started;text_17.stopped;text_18.started;text_18.stopped;oefenrondebutton6.started;oefenrondebutton6.stopped;crossess.started;crossess.stopped;secretkeypress2.keys;secretkeypress2.started;secretkeypress2.stopped;image_7.started;image_7.stopped;secretkeypress3.keys;secretkeypress3.started;secretkeypress3.stopped;key_resp_4.keys;key_resp_4.rt;key_resp_4.started;key_resp_4.stopped;oefenrondebutton7.started;oefenrondebutton7.stopped;image_8.started;image_8.stopped;text_21.started;text_21.stopped;key_resp_2.keys;key_resp_2.rt;key_resp_2.started;key_resp_2.stopped;baseline_time;peep.started;peep.stopped;text_8.started;text_8.stopped;eyesclosed2.started;eyesclosed2.stopped;crosses2.started;crosses2.stopped;secretkeypress4.keys;secretkeypress4.started;secretkeypress4.stopped;stimulus_scrn_stime;background14.started;background14.stopped;song_start.started;song_start.stopped;image_4.started;image_4.stopped;image_5.started;image_5.stopped;secretkeypress5.keys;secretkeypress5.started;secretkeypress5.stopped;SAM_valence_score.response;secretkeypress9.keys;secretkeypress9.started;secretkeypress9.stopped;SAM_arousal_score.response;secretkeypress8.keys;secretkeypress8.started;secretkeypress8.stopped;ja3.keys;ja3.rt;ja3.started;ja3.stopped;text_19.started;text_19.stopped;reflection_time_start;background_extra.started;background_extra.stopped;text_16.started;text_16.stopped;text_13.started;text_13.stopped;image_9.started;image_9.stopped;key_resp_8.keys;key_resp_8.started;key_resp_8.stopped;secretkeypress7.keys;secretkeypress7.started;secretkeypress7.stopped;participant;session;date;expName;psychopyVersion;frameRate
;;;;;1652354533;43,13618067;None;58,59650189;None;58,59650189;None;58,59650189;None;71,12724801;None;6;None;111,7028023;131,705717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13051300;1;2022_May_12_1321;CNPthesisExperiment;2021.1.4;59,83528782
;;;;;;;;;;;;;;;;;;;;4;None;132,0070538;142,0159386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13051300;1;2022_May_12_1321;CNPthesisExperiment;2021.1.4;59,83528782
;;;;;;;;;;;;;;;;;;;;;;;;j;31,49742419;161,3350994;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13051300;1;2022_May_12_1321;CNPthesisExperiment;2021.1.4;59,83528782
;;;;;;;;;;;;;;;;;;;;;;;;;;;;201,041124;216,849937;201,041124;216,849937;201,041124;216,849937;192,868804;None;None;192,868804;202,8787607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13051300;1;2022_May_12_1321;CNPthesisExperiment;2021.1.4;59,83528782
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;216,8689257;None;None;216,8689257;226,8761557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13051300;1;2022_May_12_1321;CNPthesisExperiment;2021.1.4;59,83528782
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;232,7087294;None;None;232,7087294;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13051300;1;2022_May_12_1321;CNPthesisExperiment;2021.1.4;59,83528782
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;242,0340125;None;j;21,89097059;242,0340125;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13051300;1;2022_May_12_1321;CNPthesisExperiment;2021.1.4;59,83528782
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;242,0340125;None;263,9433242;None;263,9433242;None;263,9433242;None;273,9185426;278,9324397;263,9433242;None;263,9433242;None;None;263,9433242;273,9514983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13051300;1;2022_May_12_1321;CNPthesisExperiment;2021.1.4;59,83528782
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;278,9830004;None;None;278,9830004;286,9863598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13051300;1;2022_May_12_1321;CNPthesisExperiment;2021.1.4;59,83528782
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;j;4,461506645;288,9591439;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13051300;1;2022_May_12_1321;CNPthesisExperiment;2021.1.4;59,83528782
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;288,9591439;None;293,4375178;None;293,4375178;None;space;17,87863392;293,4375178;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13051300;1;2022_May_12_1321;CNPthesisExperiment;2021.1.4;59,83528782
